sampleID	family_number	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy	marker_lineage	number_genomes	number_markers	number_marker_sets	completeness	contamination	strain_heterogeneity	genome_size_bp	number_ambiguous_bases	number_scaffolds	number_contigs	n50_scaffolds	n50_contigs	mean_scaffold_length_bp	mean_contig_length_bp	longest_scaffold_bp	longest_contig_bp	gc	gc_std_scaffolds_1kbp	coding_density	translation_table	number_predicted_genes	x0	x1	x2	x3	x4	x5	genome	parent	class	order	family	genus	species
USMM083	4783	contig00019	contig00019 len=38547 cov=33.4 corr=0 origname=NODE_19_length_38547_cov_33.412400_pilon sw=shovill-spades/1.1.0 date=20221108	CDPS	NRPS	NA	NA	o__Bacillales (UID828)	139	508	174	99.43	0.35	0	5304903	0	109	109	788516	788516	48668	48668	1132682	1132682	37.9	4.59	83.35	11	5481	1	505	1	1	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Priestia	Priestia megaterium_A
AS083	4797	contig00001	contig00001 len=2506594 cov=33.2 corr=0 origname=NODE_1_length_2506594_cov_33.173096_pilon sw=shovill-spades/1.1.0 date=20220624	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.8	0	0	4975917	0	40	40	2506594	2506594	124397	124397	2506594	2506594	59.8	4.13	87.78	11	4593	7	539	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
AS093	4797	contig00002	contig00002 len=1150931 cov=38.0 corr=0 origname=NODE_2_length_1150931_cov_37.961287_pilon sw=shovill-spades/1.1.0 date=20220624	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0	0	5084370	0	37	37	530606	530606	137415	137415	1375489	1375489	59.8	2.47	87.78	11	4720	6	540	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
AS170	4797	contig00002	contig00002 len=766119 cov=39.2 corr=0 origname=NODE_2_length_766119_cov_39.172635_pilon sw=shovill-spades/1.1.0 date=20220624	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.86	0.22	0	5301274	0	40	40	603023	603023	132531	132531	1097923	1097923	59.1	3.35	87.9	11	4933	5	540	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii
AS214	4797	contig00001	contig00001 len=2777308 cov=29.2 corr=0 origname=NODE_1_length_2777308_cov_29.182677_pilon sw=shovill-spades/1.1.0 date=20220828	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0	0	5029827	0	41	41	2777308	2777308	122678	122678	2777308	2777308	59.8	3.76	87.73	11	4664	6	540	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
AS222	4797	contig00001	contig00001 len=1712926 cov=32.5 corr=0 origname=NODE_1_length_1712926_cov_32.522438_pilon sw=shovill-spades/1.1.0 date=20220828	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0	0	5207442	0	53	53	1225085	1225085	98253	98253	1712926	1712926	59.9	3.81	87.75	11	4800	6	540	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens_K
HN039	4797	contig00001	contig00001 len=3038306 cov=31.4 corr=0 origname=NODE_1_length_3038306_cov_31.375817_pilon sw=shovill-spades/1.1.0 date=20220624	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0	0	4980970	0	29	29	3038306	3038306	171757	171757	3038306	3038306	59.8	4.71	87.72	11	4600	6	540	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
HN117	4797	contig00005	contig00005 len=249019 cov=37.3 corr=0 origname=NODE_5_length_249019_cov_37.285495_pilon sw=shovill-spades/1.1.0 date=20220625	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.8	0	0	5466773	0	81	81	249019	249019	67491	67491	895517	895517	59.6	3.07	87.61	11	5118	7	539	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
HN118	4797	contig00006	contig00006 len=249017 cov=35.8 corr=0 origname=NODE_6_length_249017_cov_35.812885_pilon sw=shovill-spades/1.1.0 date=20220625	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0	0	5506515	0	82	82	249017	249017	67152	67152	895517	895517	59.4	3.98	87.5	11	5153	6	540	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
HN119	4797	contig00007	contig00007 len=249017 cov=35.7 corr=0 origname=NODE_7_length_249017_cov_35.665139_pilon sw=shovill-spades/1.1.0 date=20220625	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.8	0	0	5506321	0	76	76	360078	360078	72451	72451	895517	895517	59.4	4.03	87.51	11	5155	7	539	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
MMO-102	4797	contig00003	contig00003 len=697572 cov=28.0 corr=0 origname=NODE_3_length_697572_cov_27.950066_pilon sw=shovill-spades/1.1.0 date=20220812	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0.56	0	5499790	0	79	79	697572	697572	69617	69617	1172327	1172327	59.7	3.98	87.97	11	5138	6	538	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
USHLN04	4797	contig00006	contig00006 len=249137 cov=24.9 corr=0 origname=NODE_6_length_249137_cov_24.882675_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.8	0	0	5466568	0	85	85	360045	360045	64312	64312	964640	964640	59.6	3.61	87.66	11	5132	7	539	0	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
USHLN08	4797	contig00003	contig00003 len=695329 cov=30.5 corr=0 origname=NODE_3_length_695329_cov_30.454944_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.81	0.07	0	5257300	0	61	61	568010	568010	86185	86185	1161219	1161219	59.7	4.27	87.84	11	4874	6	539	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
USMM084	4797	contig00003	contig00003 len=604486 cov=43.7 corr=0 origname=NODE_3_length_604486_cov_43.731999_pilon sw=shovill-spades/1.1.0 date=20221108	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.8	0.45	0	5183938	0	72	72	485555	485555	71999	71999	976936	976936	59.9	3.12	87.73	11	4796	7	538	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
USMM085	4797	contig00003	contig00003 len=604486 cov=43.0 corr=0 origname=NODE_3_length_604486_cov_43.021113_pilon sw=shovill-spades/1.1.0 date=20221108	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5066)	55	546	224	99.8	0.45	0	5183936	0	74	74	485555	485555	70053	70053	978356	978356	59.9	3.29	87.74	11	4800	7	538	1	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
USMM086	4816	contig00023	contig00023 len=73331 cov=31.5 corr=0 origname=NODE_23_length_73331_cov_31.498020_pilon sw=shovill-spades/1.1.0 date=20221108	CDPS	NRPS	NA	NA	g__Bacillus (UID901)	46	1082	303	99.21	0.22	0	5807185	0	165	165	267355	267355	35195	35195	597467	597467	34.9	4.05	83.37	11	5875	4	1076	2	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
USMM087	4816	contig00024	contig00024 len=73423 cov=26.7 corr=0 origname=NODE_24_length_73423_cov_26.666248_pilon sw=shovill-spades/1.1.0 date=20221108	CDPS	NRPS	NA	NA	g__Bacillus (UID901)	46	1082	303	99.21	0.22	0	5808627	0	177	177	244815	244815	32817	32817	433338	433338	34.9	3.88	83.37	11	5889	4	1076	2	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis
USHLN030	4884	contig00001	contig00001 len=1601605 cov=15.2 corr=0 origname=NODE_1_length_1601605_cov_15.169629_pilon sw=shovill-spades/1.1.0 date=20220828	NRPS-like	NRPS	NA	NA	f__Paenibacillaceae (UID973)	32	468	170	99.85	0.78	0	6901918	0	124	124	965407	965407	55660	55660	1601605	1601605	46.7	3.11	85.99	11	6266	1	464	3	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus illinoisensis
USHLN196	4884	contig00004	contig00004 len=667317 cov=22.0 corr=0 origname=NODE_4_length_667317_cov_22.024444_pilon sw=shovill-spades/1.1.0 date=20220829	NRPS-like	NRPS	NA	NA	f__Paenibacillaceae (UID973)	32	468	170	99.85	0.74	0	7390701	0	141	141	487351	487351	52416	52416	773217	773217	45.6	3.14	85.27	11	6848	1	465	2	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
USMM099	4884	contig00001	contig00001 len=2018189 cov=19.6 corr=0 origname=NODE_1_length_2018189_cov_19.615200_pilon sw=shovill-spades/1.1.0 date=20221108	NRPS-like	NRPS	NA	NA	f__Paenibacillaceae (UID973)	32	468	170	99.85	0.02	0	7146083	0	151	151	1063137	1063137	47325	47325	2018189	2018189	46.6	2.81	86.14	11	6565	1	466	1	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus illinoisensis
USMM108	4884	contig00001	contig00001 len=2018189 cov=23.6 corr=0 origname=NODE_1_length_2018189_cov_23.576406_pilon sw=shovill-spades/1.1.0 date=20221108	NRPS-like	NRPS	NA	NA	f__Paenibacillaceae (UID973)	32	468	170	99.85	0.02	0	7220706	0	142	142	828770	828770	50850	50850	2018189	2018189	46.6	3.06	86.06	11	6643	1	466	1	0	0	0	Isolate assembled genome	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus illinoisensis
USHLN260	4958	contig00010	contig00010 len=219129 cov=44.6 corr=0 origname=NODE_10_length_219129_cov_44.633943_pilon sw=shovill-spades/1.1.0 date=20221107	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.31	0	4894525	0	74	74	462867	462867	66142	66142	739213	739213	56.8	5.04	87.69	11	4446	0	873	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USHLN281	4958	contig00001	contig00001 len=845036 cov=42.2 corr=0 origname=NODE_1_length_845036_cov_42.155288_pilon sw=shovill-spades/1.1.0 date=20221107	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.2	0	4837878	0	49	49	486171	486171	98732	98732	845036	845036	56.7	4.3	87.72	11	4445	0	874	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USHLN33	4958	contig00006	contig00006 len=261422 cov=38.8 corr=0 origname=NODE_6_length_261422_cov_38.765509_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.26	0	4908228	0	104	104	272732	272732	47194	47194	1090051	1090051	56.7	4.42	87.63	11	4562	0	873	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USMM128	4958	contig00008	contig00008 len=219122 cov=37.9 corr=0 origname=NODE_8_length_219122_cov_37.892955_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.99	0.31	0	4893963	0	73	73	480192	480192	67040	67040	901389	901389	56.8	5.23	87.7	11	4448	1	872	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USMM130	4958	contig00001	contig00001 len=845323 cov=41.8 corr=0 origname=NODE_1_length_845323_cov_41.829052_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.2	0	4838753	0	61	61	575153	575153	79323	79323	845323	845323	56.7	4.26	87.72	11	4453	0	874	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USHLN260	4959	contig00009	contig00009 len=220983 cov=43.9 corr=0 origname=NODE_9_length_220983_cov_43.912067_pilon sw=shovill-spades/1.1.0 date=20221107	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.31	0	4894525	0	74	74	462867	462867	66142	66142	739213	739213	56.8	5.04	87.69	11	4446	0	873	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USHLN281	4959	contig00001	contig00001 len=845036 cov=42.2 corr=0 origname=NODE_1_length_845036_cov_42.155288_pilon sw=shovill-spades/1.1.0 date=20221107	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.2	0	4837878	0	49	49	486171	486171	98732	98732	845036	845036	56.7	4.3	87.72	11	4445	0	874	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USHLN33	4959	contig00019	contig00019 len=63730 cov=37.7 corr=0 origname=NODE_19_length_63730_cov_37.708703_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.26	0	4908228	0	104	104	272732	272732	47194	47194	1090051	1090051	56.7	4.42	87.63	11	4562	0	873	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USMM128	4959	contig00007	contig00007 len=220983 cov=37.1 corr=0 origname=NODE_7_length_220983_cov_37.095888_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	99.99	0.31	0	4893963	0	73	73	480192	480192	67040	67040	901389	901389	56.8	5.23	87.7	11	4448	1	872	3	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USMM130	4959	contig00001	contig00001 len=845323 cov=41.8 corr=0 origname=NODE_1_length_845323_cov_41.829052_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5054)	223	876	305	100	0.2	0	4838753	0	61	61	575153	575153	79323	79323	845323	845323	56.7	4.26	87.72	11	4453	0	874	2	0	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
USMM236	4993	contig00001	contig00001 len=1153815 cov=46.5 corr=0 origname=NODE_1_length_1153815_cov_46.515302_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	o__Actinomycetales (UID1814)	148	572	276	99.46	0.52	0	4981933	0	34	34	612942	612942	146527	146527	1153815	1153815	71.2	7.2	92.41	11	4873	2	566	4	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	NA
USMM236	5001	contig00003	contig00003 len=612942 cov=47.0 corr=0 origname=NODE_3_length_612942_cov_46.965920_pilon sw=shovill-spades/1.1.0 date=20221109	NAPAA	NRPS	NA	NA	o__Actinomycetales (UID1814)	148	572	276	99.46	0.52	0	4981933	0	34	34	612942	612942	146527	146527	1153815	1153815	71.2	7.2	92.41	11	4873	2	566	4	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	NA
USMM236	5003	contig00006	contig00006 len=259553 cov=40.6 corr=0 origname=NODE_6_length_259553_cov_40.637827_pilon sw=shovill-spades/1.1.0 date=20221109	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	NA	NA	o__Actinomycetales (UID1814)	148	572	276	99.46	0.52	0	4981933	0	34	34	612942	612942	146527	146527	1153815	1153815	71.2	7.2	92.41	11	4873	2	566	4	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	NA
USMM241	5013	contig00003	contig00003 len=607423 cov=25.5 corr=0 origname=NODE_3_length_607423_cov_25.515099_pilon sw=shovill-spades/1.1.0 date=20221109	NAPAA	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
USMM241	5018	contig00011	contig00011 len=207565 cov=36.3 corr=0 origname=NODE_11_length_207565_cov_36.258346_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS-like	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
USMM241	5021	contig00014	contig00014 len=162752 cov=20.1 corr=0 origname=NODE_14_length_162752_cov_20.143309_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
USMM241	5022	contig00014	contig00014 len=162752 cov=20.1 corr=0 origname=NODE_14_length_162752_cov_20.143309_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
USMM241	5024	contig00017	contig00017 len=124118 cov=18.8 corr=0 origname=NODE_17_length_124118_cov_18.848807_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
USMM241	5026	contig00028	contig00028 len=55421 cov=19.3 corr=0 origname=NODE_28_length_55421_cov_19.330573_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS-like	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
USMM241	5027	contig00053	contig00053 len=6471 cov=19.6 corr=0 origname=NODE_53_length_6471_cov_19.625786_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS	NRPS	NA	NA	o__Actinomycetales (UID1815)	120	572	265	99.94	1.23	71.43	7165772	0	115	115	294101	294101	62311	62311	1073602	1073602	62.4	2.6	90.53	11	7021	1	564	7	0	0	0	Isolate assembled genome	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii
VD11	5030	contig00102	contig00102 len=13332 cov=2.9 corr=0 origname=NODE_102_length_13332_cov_2.949792_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	f__Enterobacteriaceae (UID5121)	138	1162	336	98.4	2.4	14.81	4582444	0	275	275	32766	32766	16663	16663	143686	143686	54	3.42	88.54	11	4443	13	1124	24	1	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter hermannii
USHLN261	5048	contig00006	contig00006 len=134219 cov=24.1 corr=0 origname=NODE_6_length_134219_cov_24.137576_pilon sw=shovill-spades/1.1.0 date=20220829	NRPS-like	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.61	4.4	8.89	5899374	0	680	680	69265	69265	8675	8675	161024	161024	62.2	3.04	87.34	11	5563	5	1351	39	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
USHLN294	5048	contig00002	contig00002 len=304347 cov=26.6 corr=0 origname=NODE_2_length_304347_cov_26.605132_pilon sw=shovill-spades/1.1.0 date=20221108	NRPS-like	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.61	4.19	0	5844094	0	306	306	92204	92204	19098	19098	450090	450090	62.2	3.27	87.92	11	5476	5	1355	35	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
USMM133	5048	contig00001	contig00001 len=286727 cov=39.3 corr=0 origname=NODE_1_length_286727_cov_39.324769_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS-like	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.61	4.19	0	5846388	0	334	334	84689	84689	17504	17504	286727	286727	62.2	3.27	87.89	11	5481	5	1355	35	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
USMM134	5048	contig00001	contig00001 len=304347 cov=30.1 corr=0 origname=NODE_1_length_304347_cov_30.089654_pilon sw=shovill-spades/1.1.0 date=20221109	NRPS-like	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.61	4.19	0	5843601	0	311	311	92788	92788	18789	18789	304347	304347	62.2	3.26	87.94	11	5482	5	1355	35	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
VD15	5048	contig00019	contig00019 len=65766 cov=3.5 corr=88 origname=NODE_19_length_65766_cov_3.465135_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS-like	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.13	2	3.45	5559710	0	232	232	50469	50469	23964	23964	202263	202263	62.3	2.97	88.23	11	5256	10	1362	23	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
VD18	5048	contig00115	contig00115 len=17060 cov=3.2 corr=2 origname=NODE_115_length_17060_cov_3.160279_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS-like	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	98.87	2.73	13.51	5535852	0	354	354	28771	28771	15638	15638	99818	99818	62.3	3.21	88.22	11	5301	14	1348	34	1	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
VD15	5049	contig00024	contig00024 len=61839 cov=3.7 corr=96 origname=NODE_24_length_61839_cov_3.661152_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.13	2	3.45	5559710	0	232	232	50469	50469	23964	23964	202263	202263	62.3	2.97	88.23	11	5256	10	1362	23	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
VD15	5053	contig00162	contig00162 len=6670 cov=4.9 corr=5 origname=NODE_162_length_6670_cov_4.943298_pilon sw=shovill-spades/1.1.0 date=20220627	NRPS	NRPS	NA	NA	g__Pseudomonas (UID4526)	38	1397	371	99.13	2	3.45	5559710	0	232	232	50469	50469	23964	23964	202263	202263	62.3	2.97	88.23	11	5256	10	1362	23	2	0	0	Isolate assembled genome	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
