BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001717	BGC0001717	Penicillium simplicissimum DNA, okaramine biosynthetic gene cluster, complete sequence, isolate: AK-40	NRPS.indole	Others	Penicillium simplicissimum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001718	BGC0001718	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_5, whole genome shotgun sequence	NRPS.indole	Others	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001725	BGC0001725	Bacillus megaterium plasmid pOXTB2 oxsA, oxsB, oxrB, oxrA genes, complete cds		Others	Priestia megaterium	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia
BGC0001736	BGC0001736	Photorhabdus luminescens subsp. laumondii TTO1 complete genome		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0001739	BGC0001739	Streptomyces sp. NRRL F-525 contig19.1, whole genome shotgun sequence	phosphonate	Others	Streptomyces sp. NRRL F-525	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001747	BGC0001747	Tannerella forsythia strain ATCC 43037 contig030, whole genome shotgun sequence		Others	Tannerella forsythia	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella
BGC0001757	BGC0001757	Xenorhabdus nematophila ATCC 19061 chromosome, complete genome		Others	Xenorhabdus nematophila ATCC 19061	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001763	BGC0001763	Streptomyces atratus DNA, ruf gene cluster for biosynthesis of rufomycin	NRPS.T1PKS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001765	BGC0001765	Agrobacterium tumefaciens strain S33 chromosome circular, complete sequence		Others	Agrobacterium tumefaciens	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0001769	BGC0001769	Streptomyces sp. strain KY40-1	oligosaccharide.T2PKS	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001771	BGC0001771	Streptomyces sclerotialus strain NRRL ISP-5269 contig43.1, whole genome shotgun sequence	NRPS.butyrolactone	Others	Streptomyces sclerotialus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001774	BGC0001774	Streptomyces fimbriatus strain CGMCC 4.1598 septacidin biosynthetic gene cluster, complete sequence		Others	Streptomyces fimbriatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001775	BGC0001775	Cordana terrestris FKA-25 DNA, sespendole biosynthetic gene cluster	terpene.indole	Others	Cordana terrestris	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariomycetidae incertae sedis,Cordana
BGC0001776	BGC0001776	Penicillium janthinellum strain PN2408 janthitremane gene cluster, partial sequence	terpene.indole	Others	Penicillium janthinellum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001777	BGC0001777	TPA_exp: Escovopsis weberi shearinine biosynthesis gene cluster, complete sequence	terpene.indole	Others	Escovopsis weberi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Escovopsis
BGC0001778	BGC0001778	Streptomyces showdoensis strain ATCC 15227 ATCC_15227_cotig_45, whole genome shotgun sequence	ectoine	Others	Streptomyces showdoensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001782	BGC0001782	Streptomyces marincola tryptophan dimers biosynthetic gene cluster, complete sequence	indole	Others	Streptomyces marincola	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001783	BGC0001783	Streptomyces flocculus strain CGMCC 4.1223 streptonigrin biosynthetic gene cluster, complete sequence		Others	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001799	BGC0001799	UNVERIFIED: Papaver somniferum (S)-reticuline epimerase-like (REPI1), REPI2, salutaridine synthase (SalSyn1), O-methyltransferase-1, SalSyn2, O-methyltransferase-2, salutaridinol 7-O-acetyltransferase (SalAT2), salutaridine reductase-like (SalR2), and thebaine synthase 2 (THS2) genes, partial sequence; thebaine synthase 1-like (THS1) gene, complete sequence; and SalR1 and SalAT1 genes, partial sequence		Others	Papaver somniferum	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaveroideae,Papaver
BGC0001800	BGC0001800	Candidatus Entotheonella serta isolate TSWB1 polyketide synthase (tnaA), polyketide synthase (tnaB), polyketide synthase / nonribosomal peptide synthase hybrid (tnaC), putative dioxygenase (tnaD), putative nonribosomal peptide synthase (tnaE), nonribosomal peptide synthase (tnaF), putative monooxygenase (tnaG), nonribosomal peptide synthase-like protein (tnaE), glycosyltransferase (tnaI), DUF2063-containing hypothetical protein, hypothetical protein, putative dehydrogenase, and transport protein genes, complete cds; and transport protein gene, partial cds	NRPS.T1PKS.RiPP-like	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001808	BGC0001808	Streptomyces diastatochromogenes toyocamycin biosynthesis gene cluster, complete sequence	nucleoside	Others	Streptomyces diastatochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001809	BGC0001809	Bacillus thuringiensis serovar chinensis CT-43 plasmid pCT281, complete sequence		Others	Bacillus thuringiensis serovar chinensis CT-43	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001810	BGC0001810	Polymorphospora rubra DNA, thgA, thgB, thgC, thgD, thgE, thgF, thgG, thgH, thgI, thgJ, thgK, thgL trehangelin biosynthetic gene cluster, strain: K07-0510		Others	Polymorphospora rubra	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Polymorphospora
BGC0001814	BGC0001814	Streptomyces sp. KCB13F003	NRPS.betalactone	Others	Streptomyces sp. KCB13F003	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001817	BGC0001817	UNVERIFIED: Streptomyces sp. WAC2288 vancosamine biosynthesis gene cluster, partial sequence		Others	Streptomyces sp. WAC2288	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001847	BGC0001847	Erwinia carotovora CarR (carR), CarA (carA), CarB (carB), CarC (carC), CarD (carD), CarE (carE), CarF (carF), CarG (carG), CarH (carH), KduI (kduI), KdgT (kdgT), and RexZ (rexZ) genes, complete cds	blactam	Others	Pectobacterium carotovorum	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium
BGC0001850	BGC0001850	Streptomyces sp. F001 ILLPAC_007, whole genome shotgun sequence		Others	Streptomyces sp. F001	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001851	BGC0001851	Streptomyces erythrochromogenes strain NRRL B-2112 contig4.1, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces erythrochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001852	BGC0001852	Streptomyces sp. NRRL S-378 contig2.1, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces sp. NRRL S-378	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001859	BGC0001859	Pseudomonas syringae strain PB-5123 fosfomycin biosynthetic gene cluster, complete sequence	phosphonate	Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001864	BGC0001864	Listeria monocytogenes SLCC2540, complete sequence		Others	Listeria monocytogenes SLCC2540	Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria
BGC0001868	BGC0001868	Xenorhabdus szentirmaii DSM 16338 Xsze_2, whole genome shotgun sequence	phenazine	Others	Xenorhabdus szentirmaii DSM 16338	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001869	BGC0001869	Xenorhabdus szentirmaii DSM 16338 Xsze_2, whole genome shotgun sequence	phenazine	Others	Xenorhabdus szentirmaii DSM 16338	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001870	BGC0001870	Xenorhabdus budapestensis strain DSM 16342 Xbud_1, whole genome shotgun sequence	siderophore	Others	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001872	BGC0001872	Xenorhabdus bovienii SS-2004 chromosome, complete genome	PUFA.hglE-KS	Others	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001874	BGC0001874	Aspergillus flavus strain CA28 cyclopiazonic acid gene cluster, complete sequence	NRPS.T1PKS.indole	Others	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001877	BGC0001877	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	NRPS-like.butyrolactone.T1PKS.PKS-like.oligosaccharide	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001879	BGC0001879	Pseudomonas fluorescens strain SF4c contig_18, whole genome shotgun sequence		Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001882	BGC0001882	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c16		Others	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum species complex
BGC0001887	BGC0001887	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1 chromosome, whole genome shotgun sequence		Others	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001888	BGC0001888	Ustilago maydis 521 chromosome 7, whole genome shotgun sequence		Others	Ustilago maydis 521	Eukaryota,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago
BGC0001893	BGC0001893	Botrytis cinerea B05.10 chromosome BCIN08, complete sequence		Others	Botrytis cinerea B05.10	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0001894	BGC0001894	Lactiplantibacillus plantarum strain TMW 1.1478 chromosome, complete genome		Others	Lactiplantibacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
BGC0001896	BGC0001896	Streptomyces luteoverticillatus strain CGMCC 15060 chromosome, complete genome		Others	Streptomyces luteoverticillatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001897	BGC0001897	Burkholderia ambifaria IOP40-10 ctg00022, whole genome shotgun sequence	hserlactone	Others	Burkholderia ambifaria IOP40-10	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001917	BGC0001917	Streptomyces nigrescens HEK616 DNA, common biosynthetic gene cluster		Others	Streptomyces nigrescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001924	BGC0001924	Acremonium egyptiacum F-1392 DNA, ascofuranone biosynthesis gene cluster, complete sequence		Others	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001925	BGC0001925	Streptomyces sp. NCIMB 40513 DNA, SB-203208 biosynthetic gene cluster, complete sequence		Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001928	BGC0001928	Streptomyces sp. MA37 fluorinated carboxylic acid gene cluster		Others	Streptomyces sp. MA37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001931	BGC0001931	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	T1PKS.oligosaccharide	Others	unidentified unclassified sequences.	
BGC0001937	BGC0001937	Streptomyces tubercidicus strain NBRC 13090 tubercidin biosynthetic gene cluster, complete sequence	nucleoside	Others	Streptomyces tubercidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001947	BGC0001947	Acinetobacter baumannii strain D23 FkpA (fkpA) gene, complete cds; KL53 capsule biosynthesis gene cluster, complete sequence; and Wzc (wzc), Wzb (wzb), Wza (wza), Pgm (pgm), and LldP (lldP) genes, complete cds		Others	Acinetobacter baumannii	Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex
BGC0001949	BGC0001949	Pseudo-nitzschia multiseries isolate 15091C3 domoic acid biosynthetic gene cluster, complete sequence		Others	Pseudo-nitzschia multiseries	Eukaryota,Sar,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyceae,Bacillariophycidae,Bacillariales,Bacillariaceae,Pseudo-nitzschia
BGC0001959	BGC0001959	Streptomyces hiroshimensis strain A18 taylorflavin biosynthetic gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001965	BGC0001965	Streptomyces albus subsp. chlorinus strain LW030448		Others	Streptomyces albus subsp. chlorinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001967	BGC0001967	Streptomyces hawaiiensis strain NRRL 15010 ADEP biosynthetic gene cluster, complete sequence	NRPS.ladderane	Others	Streptomyces hawaiiensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001972	BGC0001972	Streptomyces hiroshimensis strain ATCC 53615		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001974	BGC0001974	Digenea simplex kainic acid biosynthetic cluster genomic sequence		Others	Digenea simplex	Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,Polysiphonioideae,Digenea
BGC0001975	BGC0001975	Streptomyces atratus histidine ammonia-lyase and IS481 family transposase genes, complete cds; atratumycin biosynthetic gene cluster, complete sequence; and hypothetical protein and ErfK/YbiS/YcfS/YnhG family protein genes, complete cds	NRPS.aminocoumarin.ladderane.arylpolyene	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001979	BGC0001979	Streptomyces vinaceusdrappus strain NRRL15735	betalactone.PKS-like.oligosaccharide.T2PKS	Others	Streptomyces vinaceusdrappus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group
BGC0001983	BGC0001983	Kitasatospora aureofaciens strain ATCC 31442 triacsins biosynthetic gene cluster, complete sequence	ladderane	Others	Kitasatospora aureofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001985	BGC0001985	Streptomyces candidus culture NRRL:3601 MFS transporter gene, complete cds; pyrazofurin biosynthetic gene cluster, complete sequence; and MFS transporter gene, complete cds		Others	Streptomyces candidus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001987	BGC0001987	Pseudomonas koreensis strain CI12 Contig_01, whole genome shotgun sequence		Others	Pseudomonas koreensis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001989	BGC0001989	Kluyveromyces lactis strain NRRL Y-1140 chromosome C complete sequence		Others	Kluyveromyces lactis	Eukaryota,Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces
BGC0001990	BGC0001990	Aspergillus fumigatus Af293 chromosome 5, whole genome shotgun sequence		Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0001992	BGC0001992	Erwinia amylovora ATCC 49946, complete sequence		Others	Erwinia amylovora ATCC 49946	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia
BGC0001994	BGC0001994	Streptomyces cattleya NRRL 8057 = DSM 46488 plasmid pSCAT, complete sequence		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001996	BGC0001996	Aspergillus oryzae RIB40 DNA, chromosome 8		Others	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002002	BGC0002002	Serratia fonticola strain DSM 4576 chromosome, complete genome	NRPS-like.phenazine	Others	Serratia fonticola	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0002005	BGC0002005	Xanthomonas oryzae pv. oryzae strain PX079 chromosome, complete genome		Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0002008	BGC0002008	Xenorhabdus doucetiae strain FRM16 chromosome, complete genome	arylpolyene	Others	Xenorhabdus doucetiae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0002010	BGC0002010	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	T1PKS.PKS-like.phenazine	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002014	BGC0002014	Actinobacteria bacterium OK006 ctg4, whole genome shotgun sequence	NRPS.ladderane.arylpolyene	Others	Actinobacteria bacterium OK006	Bacteria,Actinobacteria
BGC0002018	BGC0002018	Streptomyces cattleya NRRL 8057 = DSM 46488, complete sequence		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002020	BGC0002020	Photorhabdus luminescens subsp. laumondii TTO1 complete genome		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002031	BGC0002031	Kitasatospora setae KM-6054 DNA, complete genome		Others	Kitasatospora setae KM-6054	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0002033	BGC0002033	Streptomyces ambofaciens ATCC 23877 chromosome, complete genome	T1PKS.oligosaccharide	Others	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
