sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,seq_run,seq_sumission_date,data_return_date,internal_date_isolate_received,source_lab,isolation_date,sample_location,sample_location_lat,sample_location_lon,sample_source,lab_field_derived,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,mosquito_species,mosquito_strain_lab,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,confirmed_growth_media,confirmed_growth_temp,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,SRA_accession_no,SRA_accession_URL
MMO-56,contig00018,region001,terpene,False,[10000:10864],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,MMO-56,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.49,1.02,3720635.0,70.0,53151.0,369762.0,71.0,3540.0,190759.0,6153731.0,245.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,,,,,SAMN37642837,https://www.ncbi.nlm.nih.gov/sra/37642837
MMO-57,contig00001,region001,PKS,False,[20000:21146],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,MMO-57,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.71,1.46,3707518.0,34.0,109044.0,976833.0,70.4,3453.0,597843.0,4204365.0,166.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp000980875,GCF_000980875.1,99.98,1.0,SAMN37642838,https://www.ncbi.nlm.nih.gov/sra/37642838
MMO-57,contig00002,region001,PKS,False,[20000:21113],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,MMO-57,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.71,1.46,3707518.0,34.0,109044.0,976833.0,70.4,3453.0,597843.0,4204365.0,166.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp000980875,GCF_000980875.1,99.98,1.0,SAMN37642838,https://www.ncbi.nlm.nih.gov/sra/37642838
MMO-57,contig00004,region001,RiPP,False,[5000:7364],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,MMO-57,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.71,1.46,3707518.0,34.0,109044.0,976833.0,70.4,3453.0,597843.0,4204365.0,166.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp000980875,GCF_000980875.1,99.98,1.0,SAMN37642838,https://www.ncbi.nlm.nih.gov/sra/37642838
MMO-57,contig00005,region001,other,False,[5000:5900],20000.0,AfsA,butyrolactone,1.0,single,MMO-57,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.71,1.46,3707518.0,34.0,109044.0,976833.0,70.4,3453.0,597843.0,4204365.0,166.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp000980875,GCF_000980875.1,99.98,1.0,SAMN37642838,https://www.ncbi.nlm.nih.gov/sra/37642838
MMO-58,contig00004,region001,terpene,True,[10000:10822],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00005,region001,other,False,[10000:12126],5000.0,(CntL and CntM),opine-like-metallophore,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00005,region002,RiPP,False,[10000:12062],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00006,region001,terpene,False,[10000:11830],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00006,region002,RiPP,False,[8938:9232],10000.0,"minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE])",RRE-containing,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00006,region003,RiPP,True,[10000:13588],20000.0,((((goadsporin_like or PF00881 or TIGR03605) and (YcaO or TIGR03604)) or TIGR03882 or TIGR03603 or TIGR03602) and not cyanobactin_synth),LAP,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00009,region001,NRPS,False,[20000:23675],0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-58,contig00014,region001,RiPP,True,[8667:8982],20000.0,(PoyD or TIGR03793),proteusin,1.0,single,MMO-58,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,YTG,30.0,Pass,99.73,0.0,7206384.0,96.0,75066.0,1240281.0,49.8,6589.0,532776.0,3657638.0,75.0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,,,,,SAMN37642839,https://www.ncbi.nlm.nih.gov/sra/37642839
MMO-59,contig00001,region001,terpene,False,[10000:11884],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00001,region002,RiPP,False,[10000:10612],20000.0,(TIGR04223 or AgrB),cyclic-lactone-autoinducer,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00002,region001,other,True,[3139:17937],20000.0,((DOIS or DHQ_synthase or ValA or salQ) and DegT_DnrJ_EryC1 and (LipV or ADSI-DH or cds(ADH_N and ADH_zinc_N))),2dos,1.0,neighbouring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00003,region001,terpene,False,[9938:10760],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,neighbouring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00003,region002,RiPP,False,[10000:12062],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00008,region001,RiPP,False,[10000:10252],20000.0,(PoyD or TIGR03793),proteusin,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00008,region002,NRPS,True,[20000:23741],0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00010,region001,other,False,[10000:12147],5000.0,(CntL and CntM),opine-like-metallophore,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00010,region002,RiPP,False,[5000:6932],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00012,region001,RiPP,False,[10000:13925],10000.0,(PF13471 and Asn_synthase or micJ25 or mcjC),lassopeptide,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00014,region001,RiPP,True,[4441:5225],20000.0,(TIGR04223 or AgrB),cyclic-lactone-autoinducer,1.0,neighbouring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00016,region001,other,False,[5000:12332],20000.0,IucA_IucC,NI-siderophore,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00017,region001,PKS,True,[12409:13711],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00018,region001,NRPS,True,[20000:46807],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,interleaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00020,region001,NRPS,False,[20000:50779],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,chemical_hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00029,region001,RiPP,True,[5000:7166],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00031,region001,NRPS,True,[20000:23141],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00032,region001,NRPS,True,[1:3466],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,neighbouring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00039,region001,NRPS,True,[1:1165],0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-59,contig00050,region001,NRPS,True,[1:2353],0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO-64,contig00001,region001,RiPP,False,[5000:6158],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,neighbouring,MMO-64,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,99.49,0.0,2980263.0,36.0,82785.0,798146.0,69.4,2841.0,232450.0,4818777.0,236.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp003248845,GCA_003248845.1,97.65,0.95,SAMN37642861,https://www.ncbi.nlm.nih.gov/sra/37642861
MMO-64,contig00007,region001,other,False,[10000:17145],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,MMO-64,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,99.49,0.0,2980263.0,36.0,82785.0,798146.0,69.4,2841.0,232450.0,4818777.0,236.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp003248845,GCA_003248845.1,97.65,0.95,SAMN37642861,https://www.ncbi.nlm.nih.gov/sra/37642861
MMO-66,contig00001,region001,other,False,[10000:16071],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,MMO-66,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,100.0,0.0,2793183.0,10.0,279318.0,1041856.0,66.8,2522.0,644338.0,4976150.0,259.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,,,,,SAMN37642856,https://www.ncbi.nlm.nih.gov/sra/37642856
MMO-66,contig00001,region002,other,False,[10000:10948],20000.0,(mmyO or AvrD),furan,1.0,single,MMO-66,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,100.0,0.0,2793183.0,10.0,279318.0,1041856.0,66.8,2522.0,644338.0,4976150.0,259.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,,,,,SAMN37642856,https://www.ncbi.nlm.nih.gov/sra/37642856
MMO-66,contig00002,region001,PKS,False,[20000:21206],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,MMO-66,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,100.0,0.0,2793183.0,10.0,279318.0,1041856.0,66.8,2522.0,644338.0,4976150.0,259.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,,,,,SAMN37642856,https://www.ncbi.nlm.nih.gov/sra/37642856
MMO-66,contig00003,region001,terpene,False,[10000:10978],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,MMO-66,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,100.0,0.0,2793183.0,10.0,279318.0,1041856.0,66.8,2522.0,644338.0,4976150.0,259.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,,,,,SAMN37642856,https://www.ncbi.nlm.nih.gov/sra/37642856
MMO-67,contig00001,region001,other,False,[5000:5414],20000.0,ectoine_synt,ectoine,1.0,single,MMO-67,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,98.7,0.23,2493782.0,95.0,26250.0,362454.0,72.9,2280.0,189420.0,4947209.0,289.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,SAMN37642908,https://www.ncbi.nlm.nih.gov/sra/37642908
MMO-67,contig00003,region001,other,False,[10000:16962],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,MMO-67,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,98.7,0.23,2493782.0,95.0,26250.0,362454.0,72.9,2280.0,189420.0,4947209.0,289.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,SAMN37642908,https://www.ncbi.nlm.nih.gov/sra/37642908
MMO-67,contig00004,region001,terpene,False,[10000:10897],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,MMO-67,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,98.7,0.23,2493782.0,95.0,26250.0,362454.0,72.9,2280.0,189420.0,4947209.0,289.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,SAMN37642908,https://www.ncbi.nlm.nih.gov/sra/37642908
MMO-67,contig00012,region001,RiPP,False,[10000:10333],10000.0,"minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE])",RRE-containing,1.0,single,MMO-67,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,98.7,0.23,2493782.0,95.0,26250.0,362454.0,72.9,2280.0,189420.0,4947209.0,289.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,SAMN37642908,https://www.ncbi.nlm.nih.gov/sra/37642908
MMO-67,contig00013,region001,NRPS,False,[15000:19008],5000.0,(AMP-binding and TIGR02353),NAPAA,1.0,single,MMO-67,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,98.7,0.23,2493782.0,95.0,26250.0,362454.0,72.9,2280.0,189420.0,4947209.0,289.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,SAMN37642908,https://www.ncbi.nlm.nih.gov/sra/37642908
MMO-67,contig00017,region001,other,True,[5000:6836],20000.0,IucA_IucC,NI-siderophore,1.0,single,MMO-67,UW-4,05-Apr-22,22-Apr-22,,UW_Capstone_Students,22-Mar,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,,,,,,,,,,,YTG,30.0,Pass,98.7,0.23,2493782.0,95.0,26250.0,362454.0,72.9,2280.0,189420.0,4947209.0,289.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,SAMN37642908,https://www.ncbi.nlm.nih.gov/sra/37642908
